Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/8/12,AQS,360610135,3,10.1,ug/m3 LC,42,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/9/12,AQS,360610135,3,8.5,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/10/12,AQS,360610135,3,13.5,ug/m3 LC,54,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/11/12,AQS,360610135,3,14.5,ug/m3 LC,56,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/12/12,AQS,360610135,3,9.4,ug/m3 LC,39,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/13/12,AQS,360610135,3,8.6,ug/m3 LC,36,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/14/12,AQS,360610135,3,13.8,ug/m3 LC,55,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/15/12,AQS,360610135,3,20.3,ug/m3 LC,68,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/16/12,AQS,360610135,3,16.5,ug/m3 LC,60,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/17/12,AQS,360610135,3,10.6,ug/m3 LC,44,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/18/12,AQS,360610135,3,9.3,ug/m3 LC,39,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/19/12,AQS,360610135,3,8.4,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/20/12,AQS,360610135,3,8.4,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/21/12,AQS,360610135,3,9,ug/m3 LC,38,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/22/12,AQS,360610135,3,11.1,ug/m3 LC,46,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/23/12,AQS,360610135,3,10.5,ug/m3 LC,44,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/24/12,AQS,360610135,3,8.5,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/25/12,AQS,360610135,3,6.6,ug/m3 LC,28,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/26/12,AQS,360610135,3,6.8,ug/m3 LC,28,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/27/12,AQS,360610135,3,13.5,ug/m3 LC,54,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/28/12,AQS,360610135,3,10.6,ug/m3 LC,44,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/29/12,AQS,360610135,3,10.8,ug/m3 LC,45,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/1/12,AQS,360610135,3,7.9,ug/m3 LC,33,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/2/12,AQS,360610135,3,8.7,ug/m3 LC,36,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/3/12,AQS,360610135,3,8.6,ug/m3 LC,36,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/4/12,AQS,360610135,3,8.1,ug/m3 LC,34,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/5/12,AQS,360610135,3,7.3,ug/m3 LC,30,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/6/12,AQS,360610135,3,9.3,ug/m3 LC,39,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/7/12,AQS,360610135,3,12.2,ug/m3 LC,51,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/8/12,AQS,360610135,3,7.3,ug/m3 LC,30,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/9/12,AQS,360610135,3,6.5,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/10/12,AQS,360610135,3,5.8,ug/m3 LC,24,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/11/12,AQS,360610135,3,9.5,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/12/12,AQS,360610135,3,15.3,ug/m3 LC,58,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/13/12,AQS,360610135,3,13.8,ug/m3 LC,55,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/14/12,AQS,360610135,3,9.5,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/15/12,AQS,360610135,3,9.8,ug/m3 LC,41,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/16/12,AQS,360610135,3,17.3,ug/m3 LC,62,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/17/12,AQS,360610135,3,15.9,ug/m3 LC,59,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/18/12,AQS,360610135,3,12.2,ug/m3 LC,51,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/19/12,AQS,360610135,3,14.3,ug/m3 LC,56,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/20/12,AQS,360610135,3,13.4,ug/m3 LC,54,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/21/12,AQS,360610135,3,10.8,ug/m3 LC,45,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/22/12,AQS,360610135,3,13.1,ug/m3 LC,53,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/23/12,AQS,360610135,3,11.4,ug/m3 LC,48,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/24/12,AQS,360610135,3,5.5,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/25/12,AQS,360610135,3,9.2,ug/m3 LC,38,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/26/12,AQS,360610135,3,6.5,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/27/12,AQS,360610135,3,4.4,ug/m3 LC,18,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/28/12,AQS,360610135,3,10.3,ug/m3 LC,43,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/29/12,AQS,360610135,3,3.9,ug/m3 LC,16,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/30/12,AQS,360610135,3,4.8,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/31/12,AQS,360610135,3,6.1,ug/m3 LC,25,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/1/12,AQS,360610135,3,7.9,ug/m3 LC,33,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/2/12,AQS,360610135,3,4,ug/m3 LC,17,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/3/12,AQS,360610135,3,3.9,ug/m3 LC,16,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/4/12,AQS,360610135,3,5.4,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/5/12,AQS,360610135,3,3.5,ug/m3 LC,15,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/6/12,AQS,360610135,3,3.5,ug/m3 LC,15,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/7/12,AQS,360610135,3,3.9,ug/m3 LC,16,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/8/12,AQS,360610135,3,3.7,ug/m3 LC,15,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/9/12,AQS,360610135,3,4.6,ug/m3 LC,19,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/10/12,AQS,360610135,3,8.4,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/11/12,AQS,360610135,3,5.3,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/12/12,AQS,360610135,3,5.2,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/13/12,AQS,360610135,3,5.6,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/14/12,AQS,360610135,3,9.7,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/15/12,AQS,360610135,3,16.9,ug/m3 LC,61,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/16/12,AQS,360610135,3,22,ug/m3 LC,72,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/17/12,AQS,360610135,3,5.9,ug/m3 LC,25,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/18/12,AQS,360610135,3,4.6,ug/m3 LC,19,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/19/12,AQS,360610135,3,6.6,ug/m3 LC,28,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/20/12,AQS,360610135,3,6.9,ug/m3 LC,29,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/21/12,AQS,360610135,3,7.3,ug/m3 LC,30,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/23/12,AQS,360610135,3,4.4,ug/m3 LC,18,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/24/12,AQS,360610135,3,5.6,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/25/12,AQS,360610135,3,10,ug/m3 LC,42,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/26/12,AQS,360610135,3,11.9,ug/m3 LC,50,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/27/12,AQS,360610135,3,5.4,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/28/12,AQS,360610135,3,4.9,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/29/12,AQS,360610135,3,6.3,ug/m3 LC,26,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/30/12,AQS,360610135,3,6.4,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/1/12,AQS,360610135,3,9.7,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/2/12,AQS,360610135,3,4.8,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/3/12,AQS,360610135,3,9.6,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/4/12,AQS,360610135,3,10,ug/m3 LC,42,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/5/12,AQS,360610135,3,7.2,ug/m3 LC,30,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/6/12,AQS,360610135,3,3.8,ug/m3 LC,16,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/7/12,AQS,360610135,3,5,ug/m3 LC,21,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/8/12,AQS,360610135,3,6.7,ug/m3 LC,28,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/9/12,AQS,360610135,3,11.3,ug/m3 LC,47,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/10/12,AQS,360610135,3,4.5,ug/m3 LC,19,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/11/12,AQS,360610135,3,4.4,ug/m3 LC,18,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/12/12,AQS,360610135,3,8.6,ug/m3 LC,36,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/13/12,AQS,360610135,3,13.8,ug/m3 LC,55,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/14/12,AQS,360610135,3,11,ug/m3 LC,46,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/15/12,AQS,360610135,3,7.3,ug/m3 LC,30,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/16/12,AQS,360610135,3,15.4,ug/m3 LC,58,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/17/12,AQS,360610135,3,4.8,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/18/12,AQS,360610135,3,3.6,ug/m3 LC,15,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/19/12,AQS,360610135,3,6.3,ug/m3 LC,26,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/20/12,AQS,360610135,3,6.2,ug/m3 LC,26,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/21/12,AQS,360610135,3,4.2,ug/m3 LC,18,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/22/12,AQS,360610135,3,3.4,ug/m3 LC,14,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/23/12,AQS,360610135,3,10.6,ug/m3 LC,44,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/24/12,AQS,360610135,3,7.6,ug/m3 LC,32,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/25/12,AQS,360610135,3,5.4,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/26/12,AQS,360610135,3,12.4,ug/m3 LC,52,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/27/12,AQS,360610135,3,10.6,ug/m3 LC,44,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/28/12,AQS,360610135,3,11.4,ug/m3 LC,48,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/29/12,AQS,360610135,3,8.9,ug/m3 LC,37,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/30/12,AQS,360610135,3,6.4,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/31/12,AQS,360610135,3,4.7,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
6/9/12,AQS,360610135,3,7.4,ug/m3 LC,31,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
6/10/12,AQS,360610135,3,9.8,ug/m3 LC,41,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
6/11/12,AQS,360610135,3,4.2,ug/m3 LC,18,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
6/12/12,AQS,360610135,3,2.1,ug/m3 LC,9,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
6/13/12,AQS,360610135,3,2.1,ug/m3 LC,9,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
6/14/12,AQS,360610135,3,3.9,ug/m3 LC,16,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
6/15/12,AQS,360610135,3,2.8,ug/m3 LC,12,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
6/16/12,AQS,360610135,3,2.5,ug/m3 LC,10,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
