Date,Price,Open,High,Low,Vol.,Change %
11/6/86,"1,891.59","1,899.18","1,899.32","1,874.86",,-0.39%
11/7/86,"1,886.53","1,892.01","1,892.29","1,880.06",,-0.27%
11/10/86,"1,892.29","1,886.25","1,895.53","1,878.52",,0.31%
11/11/86,"1,895.95","1,892.15","1,898.06","1,891.03",,0.19%
11/12/86,"1,893.70","1,895.81","1,901.57","1,884.14",,-0.12%
11/13/86,"1,862.20","1,893.70","1,894.40","1,862.20",,-1.66%
11/14/86,"1,873.59","1,862.20","1,873.59","1,852.36",,0.61%
11/17/86,"1,860.52","1,873.45","1,876.12","1,858.27",,-0.70%
11/18/86,"1,817.21","1,860.38","1,860.38","1,814.68",,-2.33%
11/19/86,"1,826.63","1,817.07","1,829.58","1,807.23",,0.52%
11/20/86,"1,860.66","1,826.49","1,860.66","1,826.49",,1.86%
11/21/86,"1,893.56","1,860.66","1,894.26","1,859.11",,1.77%
11/24/86,"1,906.07","1,893.28","1,913.67","1,885.55",,0.66%
11/25/86,"1,912.12","1,906.36","1,912.82","1,897.36",,0.32%
11/26/86,"1,916.76","1,911.84","1,917.04","1,907.48",,0.24%
11/28/86,"1,914.23","1,916.34","1,918.59","1,908.46",,-0.13%
12/1/86,"1,912.68","1,914.23","1,914.23","1,887.00",,-0.08%
12/2/86,"1,955.57","1,911.98","1,955.57","1,911.98",,2.24%
12/3/86,"1,947.27","1,955.15","1,961.47","1,947.27",,-0.42%
12/4/86,"1,939.68","1,947.41","1,954.02","1,938.41",,-0.39%
12/5/86,"1,925.06","1,939.82","1,946.85","1,919.01",,-0.75%
12/8/86,"1,930.26","1,924.77","1,942.21","1,911.56",,0.27%
12/9/86,"1,916.90","1,930.54","1,932.93","1,915.92",,-0.69%
12/10/86,"1,932.93","1,917.04","1,937.85","1,914.65",,0.84%
12/11/86,"1,923.65","1,932.79","1,942.63","1,912.96",,-0.48%
12/12/86,"1,912.26","1,923.79","1,925.90","1,911.56",,-0.59%
12/15/86,"1,922.81","1,912.40","1,923.51","1,893.28",,0.55%
12/16/86,"1,936.16","1,922.81","1,937.71","1,916.76",,0.69%
12/17/86,"1,918.31","1,935.88","1,935.88","1,912.40",,-0.92%
12/18/86,"1,912.82","1,917.46","1,919.57","1,908.75",,-0.29%
12/19/86,"1,928.85","1,911.70","1,928.85","1,906.92",,0.84%
12/22/86,"1,926.18","1,924.91","1,927.45","1,916.90",,-0.14%
12/23/86,"1,914.37","1,927.02","1,927.17","1,908.32",,-0.61%
12/24/86,"1,926.88","1,913.10","1,931.10","1,912.68",,0.65%
12/26/86,"1,930.40","1,926.88","1,932.23","1,925.62",,0.18%
12/29/86,"1,912.12","1,930.40","1,930.54","1,908.18",,-0.95%
12/30/86,"1,908.61","1,911.98","1,912.12","1,901.57",,-0.18%
12/31/86,"1,895.95","1,908.46","1,915.21","1,889.34",,-0.66%
1/2/87,"1,927.31","1,895.11","1,928.85","1,894.97",,1.65%
1/5/87,"1,971.32","1,926.88","1,974.83","1,926.88",,2.28%
1/6/87,"1,974.83","1,971.32","1,985.52","1,969.77",,0.18%
1/7/87,"1,993.95","1,974.83","1,998.59","1,970.75",,0.97%
1/8/87,"2,002.25","1,993.81","2,002.81","1,987.06",,0.42%
1/9/87,"2,005.91","2,002.11","2,014.62","1,993.11",,0.18%
1/12/87,"2,009.42","2,005.62","2,017.86","1,998.31",,0.17%
1/13/87,"2,012.94","2,009.14","2,016.03","2,000.00",,0.18%
1/14/87,"2,035.01","2,012.94","2,036.28","2,009.00",,1.10%
1/15/87,"2,070.73","2,034.87","2,083.80","2,034.87",,1.76%
1/16/87,"2,076.63","2,070.58","2,089.29","2,065.10",,0.28%
1/19/87,"2,102.50","2,077.76","2,104.33","2,056.81",,1.25%
1/20/87,"2,104.47","2,102.36","2,117.41","2,092.10",,0.09%
1/21/87,"2,094.07","2,104.19","2,117.97","2,090.69",,-0.49%
1/22/87,"2,145.67","2,093.93","2,145.67","2,090.27",,2.46%
1/23/87,"2,101.52","2,145.95","2,210.07","2,094.07",,-2.06%
1/26/87,"2,107.28","2,102.08","2,116.14","2,087.60",,0.27%
1/27/87,"2,150.45","2,107.28","2,150.45","2,107.28",,2.05%
1/28/87,"2,163.39","2,150.45","2,169.57","2,145.39",,0.60%
1/29/87,"2,160.01","2,163.25","2,184.00","2,143.84",,-0.16%
1/30/87,"2,158.04","2,160.85","2,161.42","2,138.92",,-0.09%
2/2/87,"2,179.42","2,157.20","2,187.57","2,148.48",,0.99%
2/3/87,"2,168.45","2,179.42","2,191.23","2,168.31",,-0.50%
2/4/87,"2,191.23","2,168.59","2,191.23","2,163.10",,1.05%
2/5/87,"2,201.49","2,190.80","2,211.75","2,182.65",,0.47%
2/6/87,"2,186.87","2,201.35","2,204.58","2,183.91",,-0.66%
2/9/87,"2,176.74","2,186.30","2,187.71","2,165.78",,-0.46%
2/10/87,"2,158.04","2,176.46","2,177.59","2,141.59",,-0.86%
2/11/87,"2,171.96","2,158.32","2,175.48","2,151.86",,0.65%
2/12/87,"2,165.78","2,172.10","2,190.52","2,154.53",,-0.28%
2/13/87,"2,183.35","2,165.35","2,194.60","2,154.81",,0.81%
2/17/87,"2,237.49","2,183.35","2,237.48","2,182.79",,2.48%
2/18/87,"2,237.63","2,235.94","2,256.61","2,217.66",,0.01%
2/19/87,"2,244.09","2,237.49","2,247.75","2,221.60",,0.29%
2/20/87,"2,235.24","2,243.81","2,247.89","2,235.10",,-0.39%
2/23/87,"2,216.54","2,234.96","2,241.00","2,190.94",,-0.84%
2/24/87,"2,223.28","2,216.54","2,232.28","2,210.91",,0.30%
2/25/87,"2,226.24","2,223.28","2,240.86","2,219.35",,0.13%
2/26/87,"2,216.68","2,226.10","2,229.75","2,205.29",,-0.43%
2/27/87,"2,223.99","2,216.68","2,228.77","2,213.58",,0.33%
3/2/87,"2,220.47","2,223.57","2,236.50","2,215.27",,-0.16%
3/3/87,"2,226.52","2,220.75","2,229.19","2,219.35",,0.27%
3/4/87,"2,257.45","2,226.94","2,261.53","2,226.94",,1.39%
3/5/87,"2,276.43","2,257.45","2,280.37","2,257.31",,0.84%
3/6/87,"2,280.23","2,276.86","2,280.93","2,268.14",,0.17%
3/9/87,"2,260.12","2,280.23","2,280.65","2,248.88",,-0.88%
3/10/87,"2,280.09","2,260.55","2,281.07","2,251.12",,0.88%
3/11/87,"2,268.98","2,279.39","2,294.01","2,267.01",,-0.49%
3/12/87,"2,267.34","2,267.90","2,277.47","2,259.85",,-0.07%
3/13/87,"2,258.66","2,268.33","2,272.87","2,255.54",,-0.38%
3/16/87,"2,248.44","2,258.66","2,258.66","2,237.65",,-0.45%
3/17/87,"2,284.80","2,244.18","2,284.80","2,244.18",,1.62%
3/18/87,"2,286.93","2,284.80","2,302.84","2,268.32",,0.09%
3/19/87,"2,299.57","2,286.22","2,302.70","2,280.11",,0.55%
3/20/87,"2,333.52","2,299.29","2,333.52","2,299.29",,1.48%
3/23/87,"2,363.78","2,326.99","2,363.78","2,326.99",,1.30%
3/24/87,"2,369.18","2,363.07","2,375.14","2,357.24",,0.23%
3/25/87,"2,363.49","2,369.18","2,374.86","2,351.99",,-0.24%
3/26/87,"2,372.59","2,363.49","2,387.36","2,362.78",,0.39%
3/27/87,"2,335.80","2,372.59","2,378.98","2,335.23",,-1.55%
3/30/87,"2,278.41","2,335.80","2,335.80","2,257.95",,-2.46%
3/31/87,"2,304.69","2,278.69","2,305.97","2,277.27",,1.15%
4/1/87,"2,316.05","2,304.69","2,317.33","2,276.99",,0.49%
4/2/87,"2,320.45","2,315.77","2,332.10","2,307.95",,0.19%
4/3/87,"2,390.34","2,320.88","2,397.30","2,312.93",,3.01%
4/6/87,"2,405.54","2,390.48","2,409.23","2,390.48",,0.64%
4/7/87,"2,360.94","2,405.26","2,422.16","2,360.94",,-1.85%
4/8/87,"2,372.16","2,360.80","2,386.36","2,350.85",,0.48%
4/9/87,"2,339.20","2,371.73","2,379.69","2,325.71",,-1.39%
4/10/87,"2,338.78","2,338.78","2,350.00","2,322.30",,-0.02%
4/13/87,"2,287.07","2,338.49","2,347.30","2,286.93",,-2.21%
4/14/87,"2,252.98","2,287.78","2,287.93","2,220.45",,-1.49%
4/15/87,"2,282.95","2,252.27","2,289.49","2,250.71",,1.33%
4/16/87,"2,275.99","2,282.81","2,312.22","2,275.99",,-0.30%
4/20/87,"2,270.60","2,278.55","2,290.34","2,259.66",,-0.24%
4/21/87,"2,337.07","2,270.03","2,337.07","2,246.31",,2.93%
4/22/87,"2,285.94","2,336.65","2,346.45","2,285.65",,-2.19%
4/23/87,"2,280.97","2,285.65","2,306.25","2,262.93",,-0.22%
4/24/87,"2,235.37","2,281.68","2,281.68","2,231.68",,-2.00%
4/27/87,"2,230.54","2,235.23","2,258.10","2,193.32",,-0.22%
4/28/87,"2,231.96","2,230.40","2,259.09","2,228.55",,0.06%
4/29/87,"2,254.26","2,232.24","2,270.60","2,232.24",,1.00%
4/30/87,"2,286.36","2,254.26","2,307.53","2,253.84",,1.42%
5/1/87,"2,280.40","2,285.37","2,302.84","2,270.45",,-0.26%
5/4/87,"2,286.22","2,280.40","2,296.59","2,261.65",,0.26%
5/5/87,"2,338.07","2,286.36","2,340.91","2,286.36",,2.27%
5/6/87,"2,342.19","2,338.21","2,348.15","2,324.43",,0.18%
5/7/87,"2,334.66","2,342.19","2,352.56","2,330.11",,-0.32%
5/8/87,"2,322.30","2,334.80","2,347.30","2,314.35",,-0.53%
5/11/87,"2,307.30","2,321.38","2,369.95","2,306.87",,-0.65%
5/12/87,"2,322.60","2,308.46","2,323.90","2,296.91",,0.66%
5/13/87,"2,329.68","2,322.60","2,337.90","2,306.73",,0.30%
5/14/87,"2,325.49","2,329.68","2,339.06","2,314.38",,-0.18%
5/15/87,"2,272.52","2,325.63","2,325.63","2,272.52",,-2.28%
5/18/87,"2,258.66","2,273.09","2,273.53","2,232.53",,-0.61%
5/19/87,"2,221.28","2,258.80","2,271.51","2,213.05",,-1.65%
5/20/87,"2,215.87","2,221.48","2,232.71","2,197.99",,-0.24%
5/21/87,"2,225.77","2,216.46","2,244.68","2,216.46",,0.45%
5/22/87,"2,243.20","2,225.03","2,247.93","2,225.03",,0.78%
5/26/87,"2,297.94","2,241.66","2,299.61","2,241.66",,2.44%
5/27/87,"2,295.81","2,297.94","2,311.74","2,289.44",,-0.09%
5/28/87,"2,310.68","2,296.12","2,317.05","2,269.57",,0.65%
5/29/87,"2,291.57","2,310.83","2,324.94","2,288.83",,-0.83%
6/1/87,"2,288.23","2,291.41","2,309.77","2,283.37",,-0.15%
6/2/87,"2,278.22","2,288.23","2,299.30","2,266.38",,-0.44%
6/3/87,"2,320.69","2,278.22","2,320.69","2,278.22",,1.86%
6/4/87,"2,337.08","2,320.08","2,337.07","2,315.84",,0.71%
6/5/87,"2,326.15","2,336.77","2,337.08","2,319.63",,-0.47%
6/8/87,"2,351.64","2,326.15","2,356.95","2,309.31",,1.10%
6/9/87,"2,352.70","2,351.79","2,356.04","2,340.56",,0.05%
6/10/87,"2,353.61","2,352.85","2,382.43","2,336.32",,0.04%
6/11/87,"2,360.13","2,354.22","2,367.87","2,352.70",,0.28%
6/12/87,"2,377.73","2,359.98","2,389.11","2,359.98",,0.75%
6/15/87,"2,391.54","2,377.58","2,399.42","2,377.58",,0.58%
6/16/87,"2,407.35","2,390.63","2,407.35","2,386.46",,0.66%
6/17/87,"2,407.35","2,406.88","2,415.99","2,397.77",,0.00%
6/18/87,"2,408.13","2,407.19","2,414.10","2,393.22",,0.03%
6/19/87,"2,420.85","2,408.13","2,422.74","2,405.15",,0.53%
6/22/87,"2,445.51","2,420.70","2,450.85","2,420.70",,1.02%
6/23/87,"2,439.73","2,448.50","2,457.11","2,430.96",,-0.24%
6/24/87,"2,428.41","2,439.57","2,448.50","2,422.99",,-0.46%
6/25/87,"2,451.05","2,427.77","2,452.49","2,427.77",,0.93%
6/26/87,"2,436.86","2,450.73","2,450.89","2,432.56",,-0.58%
6/29/87,"2,446.91","2,436.86","2,448.50","2,435.11",,0.41%
6/30/87,"2,418.53","2,446.75","2,448.02","2,409.60",,-1.16%
7/1/87,"2,409.76","2,418.37","2,419.64","2,404.18",,-0.36%
7/2/87,"2,436.70","2,409.44","2,437.66","2,409.44",,1.12%
7/6/87,"2,429.53","2,436.54","2,446.75","2,424.11",,-0.29%
7/7/87,"2,449.78","2,429.05","2,460.30","2,428.89",,0.83%
7/8/87,"2,463.97","2,450.25","2,464.13","2,439.41",,0.58%
7/9/87,"2,451.21","2,464.44","2,472.10","2,448.82",,-0.52%
7/10/87,"2,455.99","2,452.01","2,457.43","2,445.15",,0.20%
7/13/87,"2,452.97","2,455.99","2,457.11","2,436.06",,-0.12%
7/14/87,"2,481.35","2,452.81","2,481.34","2,450.10",,1.16%
7/15/87,"2,483.74","2,480.71","2,497.13","2,466.52",,0.10%
7/16/87,"2,496.97","2,483.58","2,500.80","2,481.35",,0.53%
7/17/87,"2,510.04","2,496.33","2,519.93","2,496.33",,0.52%
7/20/87,"2,487.72","2,510.07","2,510.07","2,484.06",,-0.89%
7/21/87,"2,467.95","2,487.09","2,494.90","2,452.01",,-0.79%
7/22/87,"2,470.18","2,467.79","2,472.90","2,457.43",,0.09%
7/23/87,"2,471.94","2,470.03","2,482.30","2,454.40",,0.07%
7/24/87,"2,485.33","2,471.62","2,485.65","2,471.14",,0.54%
7/27/87,"2,493.94","2,485.33","2,496.49","2,478.48",,0.35%
7/28/87,"2,519.77","2,495.38","2,519.93","2,495.38",,1.04%
7/29/87,"2,539.54","2,519.45","2,539.54","2,510.84",,0.78%
7/30/87,"2,567.44","2,539.22","2,568.40","2,538.74",,1.10%
7/31/87,"2,572.07","2,567.76","2,574.94","2,559.95",,0.18%
8/3/87,"2,557.08","2,571.91","2,577.33","2,549.90",,-0.58%
8/4/87,"2,546.72","2,557.40","2,560.91","2,532.05",,-0.41%
8/5/87,"2,566.65","2,546.72","2,576.53","2,546.72",,0.78%
8/6/87,"2,594.23","2,566.49","2,594.23","2,558.35",,1.07%
8/7/87,"2,592.00","2,594.07","2,605.39","2,588.97",,-0.09%
8/10/87,"2,635.84","2,592.95","2,635.36","2,592.47",,1.69%
8/11/87,"2,680.48","2,635.20","2,680.64","2,634.89",,1.69%
8/12/87,"2,669.32","2,680.17","2,690.53","2,657.37",,-0.42%
8/13/87,"2,691.49","2,669.16","2,700.73","2,668.85",,0.83%
8/14/87,"2,685.43","2,691.33","2,707.43","2,675.06",,-0.23%
8/17/87,"2,700.57","2,685.43","2,701.21","2,685.43",,0.56%
8/18/87,"2,654.66","2,700.10","2,700.41","2,635.68",,-1.70%
8/19/87,"2,665.82","2,654.66","2,668.85","2,634.57",,0.42%
8/20/87,"2,706.79","2,666.14","2,710.62","2,666.14",,1.54%
8/21/87,"2,709.50","2,706.31","2,717.95","2,701.85",,0.10%
8/24/87,"2,697.07","2,710.78","2,717.16","2,687.66",,-0.46%
8/25/87,"2,722.42","2,697.07","2,736.61","2,697.07",,0.94%
8/26/87,"2,701.85","2,722.26","2,728.79","2,697.39",,-0.76%
8/27/87,"2,675.06","2,700.89","2,700.89","2,672.67",,-0.99%
8/28/87,"2,639.35","2,674.74","2,674.74","2,638.39",,-1.33%
8/31/87,"2,662.95","2,637.44","2,664.86","2,634.25",,0.89%
9/1/87,"2,610.97","2,662.95","2,688.78","2,602.04",,-1.95%
9/2/87,"2,602.04","2,611.77","2,620.38","2,576.37",,-0.34%
9/3/87,"2,599.49","2,601.72","2,625.32","2,566.96",,-0.10%
9/4/87,"2,561.38","2,599.49","2,614.16","2,560.91",,-1.47%
9/8/87,"2,545.12","2,561.22","2,562.50","2,499.36",,-0.63%
9/9/87,"2,549.27","2,545.12","2,559.31","2,530.13",,0.16%
9/10/87,"2,576.05","2,549.74","2,580.04","2,549.74",,1.05%
9/11/87,"2,608.74","2,576.05","2,614.16","2,576.05",,1.27%
9/14/87,"2,613.04","2,609.06","2,625.32","2,595.66",,0.16%
9/15/87,"2,566.58","2,612.56","2,612.56","2,566.58",,-1.78%
9/16/87,"2,530.19","2,566.58","2,581.92","2,530.19",,-1.42%
9/17/87,"2,527.90","2,531.00","2,545.37","2,514.52",,-0.09%
9/18/87,"2,524.64","2,527.90","2,543.41","2,524.64",,-0.13%
9/21/87,"2,492.82","2,524.31","2,550.75","2,484.82",,-1.26%
9/22/87,"2,568.05","2,492.17","2,568.05","2,476.01",,3.02%
9/23/87,"2,585.67","2,568.05","2,588.94","2,566.42",,0.69%
9/24/87,"2,566.42","2,585.51","2,592.69","2,563.97",,-0.74%
9/25/87,"2,570.17","2,559.40","2,572.78","2,553.04",,0.15%
9/28/87,"2,601.50","2,570.17","2,617.49","2,569.84",,1.22%
9/29/87,"2,590.57","2,601.50","2,614.39","2,575.88",,-0.42%
9/30/87,"2,596.28","2,590.08","2,600.52","2,576.53",,0.22%
10/1/87,"2,639.20","2,596.12","2,639.20","2,596.12",,1.65%
10/2/87,"2,640.99","2,638.54","2,651.76","2,632.51",,0.07%
10/5/87,"2,640.18","2,640.99","2,645.72","2,620.10",,-0.03%
10/6/87,"2,548.63","2,640.18","2,640.18","2,548.14",,-3.47%
10/7/87,"2,551.08","2,548.30","2,555.16","2,518.11",,0.10%
10/8/87,"2,516.64","2,551.24","2,555.81","2,496.57",,-1.35%
10/9/87,"2,482.21","2,516.48","2,524.97","2,482.21",,-1.37%
10/12/87,"2,471.44","2,482.21","2,487.27","2,443.86",,-0.43%
10/13/87,"2,508.16","2,471.12","2,508.49","2,469.32",,1.49%
10/14/87,"2,412.70","2,508.16","2,508.16","2,412.70",,-3.81%
10/15/87,"2,355.09","2,413.02","2,437.34","2,355.09",,-2.39%
10/16/87,"2,246.74","2,355.74","2,367.17","2,223.73",,-4.60%
10/19/87,"1,738.74","2,247.39","2,247.39","1,738.74",,-22.61%
10/20/87,"1,841.01","1,949.77","2,067.47","1,616.21",,5.88%
10/21/87,"2,027.85","1,850.63","2,041.94","1,850.63",,10.15%
10/22/87,"1,950.43","2,029.34","2,029.34","1,883.29",,-3.82%
10/23/87,"1,950.76","1,967.34","1,980.11","1,917.77",,0.02%
10/26/87,"1,793.93","1,950.27","1,950.27","1,787.30",,-8.04%
10/27/87,"1,846.49","1,792.11","1,880.47","1,792.11",,2.93%
10/28/87,"1,846.82","1,849.47","1,884.12","1,782.49",,0.02%
10/29/87,"1,938.33","1,847.31","1,960.21","1,847.31",,4.96%
10/30/87,"1,993.53","1,938.16","2,020.23","1,938.16",,2.85%
11/2/87,"2,014.09","1,994.20","2,016.08","1,966.18",,1.03%
11/3/87,"1,963.53","2,013.59","2,013.59","1,898.87",,-2.51%
11/4/87,"1,945.29","1,963.36","1,966.84","1,926.39",,-0.93%
11/5/87,"1,985.41","1,928.55","2,002.82","1,924.40",,2.06%
11/6/87,"1,959.05","1,984.91","2,008.29","1,950.60",,-1.33%
11/9/87,"1,900.20","1,959.88","1,959.88","1,889.42",,-3.00%
11/10/87,"1,878.15","1,900.36","1,905.50","1,853.78",,-1.16%
11/11/87,"1,899.20","1,878.15","1,915.78","1,878.15",,1.12%
11/12/87,"1,960.21","1,900.70","1,969.16","1,900.70",,3.21%
11/13/87,"1,935.01","1,960.54","1,965.85","1,934.68",,-1.29%
11/16/87,"1,949.10","1,935.34","1,969.83","1,929.87",,0.73%
11/17/87,"1,922.25","1,949.10","1,949.10","1,895.39",,-1.38%
11/18/87,"1,939.16","1,922.25","1,939.82","1,894.89",,0.88%
11/19/87,"1,895.39","1,938.66","1,938.66","1,890.42",,-2.26%
11/20/87,"1,913.63","1,868.70","1,913.63","1,861.41",,0.96%
11/23/87,"1,923.08","1,913.63","1,923.08","1,900.20",,0.49%
11/24/87,"1,963.53","1,923.08","1,976.96","1,923.08",,2.10%
11/25/87,"1,946.95","1,963.69","1,971.65","1,946.95",,-0.84%
11/27/87,"1,910.48","1,947.12","1,947.12","1,910.48",,-1.87%
11/30/87,"1,833.55","1,910.48","1,910.48","1,799.73",,-4.03%
12/1/87,"1,842.34","1,834.38","1,863.56","1,834.38",,0.48%
12/2/87,"1,848.97","1,842.51","1,863.73","1,829.91",,0.36%
12/3/87,"1,776.53","1,850.30","1,855.60","1,776.52",,-3.92%
12/4/87,"1,766.74","1,776.19","1,786.97","1,745.19",,-0.55%
12/7/87,"1,812.17","1,766.58","1,812.17","1,766.58",,2.57%
12/8/87,"1,868.37","1,812.00","1,868.37","1,809.18",,3.10%
12/9/87,"1,902.52","1,868.37","1,917.44","1,854.94",,1.83%
12/10/87,"1,855.44","1,902.19","1,916.94","1,854.61",,-2.47%
12/11/87,"1,867.04","1,855.27","1,874.17","1,849.64",,0.63%
12/14/87,"1,932.86","1,867.04","1,933.02","1,866.88",,3.53%
12/15/87,"1,941.48","1,932.86","1,959.22","1,927.55",,0.45%
12/16/87,"1,974.47","1,940.65","1,976.46","1,929.54",,1.70%
12/17/87,"1,924.40","1,974.47","1,977.45","1,923.91",,-2.54%
12/18/87,"1,975.30","1,924.40","1,975.30","1,924.40",,2.64%
12/21/87,"1,990.38","1,975.63","1,995.86","1,970.16",,0.76%
12/22/87,"1,978.45","1,990.55","1,990.55","1,958.55",,-0.60%
12/23/87,"2,005.64","1,978.28","2,010.11","1,977.95",,1.37%
12/24/87,"1,999.67","2,005.31","2,005.80","1,993.04",,-0.30%
12/28/87,"1,942.97","1,999.67","1,999.67","1,929.54",,-2.84%
12/29/87,"1,926.89","1,941.15","1,944.46","1,926.72",,-0.83%
12/30/87,"1,950.10","1,926.72","1,954.41","1,926.72",,1.20%
12/31/87,"1,938.83","1,950.10","1,950.10","1,923.74",,-0.58%
1/4/88,"2,015.25","1,938.83","2,021.55","1,938.83",20.88M,3.94%
1/5/88,"2,031.50","2,015.25","2,066.15","2,015.25",27.20M,0.81%
1/6/88,"2,037.80","2,031.33","2,044.93","2,022.05",18.80M,0.31%
1/7/88,"2,051.89","2,037.96","2,056.53","2,011.60",21.37M,0.69%
1/8/88,"1,911.31","2,052.10","2,055.90","1,908.70",27.44M,-6.85%
1/11/88,"1,945.13","1,983.26","1,983.59","1,893.24",23.39M,1.77%
1/12/88,"1,928.55","1,944.96","1,944.96","1,884.12",23.61M,-0.85%
1/13/88,"1,924.73","1,928.55","1,953.08","1,891.91",24.71M,-0.20%
1/14/88,"1,916.11","1,924.73","1,931.70","1,899.54",16.65M,-0.45%
1/15/88,"1,956.07","1,916.11","1,975.63","1,916.11",36.57M,2.09%
1/18/88,"1,963.86","1,957.73","1,969.50","1,944.63",11.70M,0.40%
1/19/88,"1,936.34","1,963.86","1,970.99","1,935.68",19.16M,-1.40%
1/20/88,"1,879.14","1,936.34","1,936.51","1,869.53",24.07M,-2.95%
1/21/88,"1,879.31","1,879.31","1,892.90","1,850.96",19.42M,0.01%
1/22/88,"1,903.51","1,878.98","1,904.84","1,878.98",13.44M,1.29%
1/25/88,"1,946.45","1,903.35","1,953.42","1,903.35",23.05M,2.26%
1/26/88,"1,920.59","1,946.45","1,946.62","1,915.29",16.72M,-1.33%
1/27/88,"1,911.14","1,920.42","1,942.64","1,902.35",23.07M,-0.49%
1/28/88,"1,930.04","1,911.14","1,936.17","1,911.14",18.43M,0.99%
1/29/88,"1,958.22","1,930.04","1,958.22","1,926.06",23.32M,1.46%
2/1/88,"1,944.63","1,958.39","1,973.14","1,944.13",35.26M,-0.69%
2/2/88,"1,952.92","1,944.63","1,958.89","1,927.06",19.60M,0.43%
2/3/88,"1,924.57","1,952.75","1,965.85","1,910.48",25.64M,-1.45%
2/4/88,"1,923.57","1,924.57","1,931.53","1,909.98",52.81M,-0.05%
2/5/88,"1,910.48","1,923.57","1,934.68","1,909.81",21.08M,-0.68%
2/8/88,"1,895.72","1,910.64","1,910.64","1,886.27",14.55M,-0.77%
2/9/88,"1,914.46","1,895.56","1,915.45","1,891.91",14.96M,0.99%
2/10/88,"1,962.04","1,914.12","1,962.37","1,914.12",27.57M,2.49%
2/11/88,"1,961.54","1,962.04","1,974.14","1,950.60",19.40M,-0.03%
2/12/88,"1,983.26","1,961.54","1,986.90","1,961.54",16.55M,1.11%
2/16/88,"2,005.97","1,983.09","2,005.97","1,976.13",15.89M,1.15%
2/17/88,"2,000.99","2,005.97","2,017.90","1,989.56",25.03M,-0.25%
2/18/88,"1,986.41","2,000.50","2,003.98","1,978.12",18.33M,-0.73%
2/19/88,"2,014.59","1,986.24","2,014.59","1,980.44",23.91M,1.42%
2/22/88,"2,040.29","2,014.42","2,047.41","2,005.80",24.23M,1.28%
2/23/88,"2,039.12","2,040.12","2,048.08","2,023.87",21.42M,-0.06%
2/24/88,"2,039.95","2,039.12","2,054.21","2,033.16",24.33M,0.04%
2/25/88,"2,017.57","2,040.12","2,073.28","2,014.09",28.97M,-1.10%
2/26/88,"2,023.21","2,017.90","2,027.02","2,012.43",14.73M,0.28%
2/29/88,"2,071.62","2,023.21","2,071.62","2,023.21",20.08M,2.39%
3/1/88,"2,070.46","2,070.29","2,079.41","2,056.70",23.63M,-0.06%
3/2/88,"2,071.29","2,070.46","2,087.04","2,065.15",19.92M,0.04%
3/3/88,"2,063.49","2,071.29","2,075.43","2,056.03",18.37M,-0.38%
3/4/88,"2,057.86","2,063.49","2,072.12","2,040.29",16.65M,-0.27%
3/7/88,"2,056.37","2,057.86","2,058.85","2,044.26",14.10M,-0.07%
3/8/88,"2,081.07","2,056.03","2,081.07","2,056.03",19.49M,1.20%
3/9/88,"2,074.27","2,080.74","2,087.20","2,071.29",18.15M,-0.33%
3/10/88,"2,026.03","2,074.10","2,076.26","2,025.03",18.12M,-2.33%
3/11/88,"2,034.98","2,026.03","2,036.80","2,001.82",17.19M,0.44%
3/14/88,"2,050.07","2,035.64","2,050.90","2,031.00",11.47M,0.74%
3/15/88,"2,047.41","2,050.23","2,052.06","2,038.13",13.28M,-0.13%
3/16/88,"2,064.32","2,047.25","2,064.99","2,033.16",16.92M,0.83%
3/17/88,"2,086.04","2,064.49","2,086.04","2,064.32",20.57M,1.05%
3/18/88,"2,087.37","2,086.04","2,100.46","2,073.77",34.64M,0.06%
3/21/88,"2,067.14","2,087.37","2,087.37","2,056.37",13.55M,-0.97%
3/22/88,"2,066.15","2,067.14","2,074.60","2,060.18",13.66M,-0.05%
3/23/88,"2,067.64","2,065.98","2,074.60","2,057.19",18.93M,0.07%
3/24/88,"2,023.87","2,067.64","2,067.64","2,017.90",26.54M,-2.12%
3/25/88,"1,978.95","2,023.87","2,024.20","1,977.95",18.59M,-2.22%
3/28/88,"1,979.77","1,979.61","1,982.43","1,960.05",18.24M,0.04%
3/29/88,"1,998.34","1,982.59","2,006.47","1,982.59",19.94M,0.94%
3/30/88,"1,978.12","2,006.30","2,012.43","1,977.62",21.47M,-1.01%
3/31/88,"1,988.06","1,978.12","1,993.37","1,963.03",18.28M,0.50%
4/4/88,"1,980.60","1,987.73","2,004.64","1,975.46",17.25M,-0.38%
4/5/88,"1,997.51","1,980.77","2,001.99","1,976.46",16.94M,0.85%
4/6/88,"2,061.67","1,997.35","2,061.84","1,994.53",28.27M,3.21%
4/7/88,"2,062.17","2,061.34","2,074.44","2,056.37",22.55M,0.02%
4/8/88,"2,090.19","2,062.17","2,096.49","2,059.35",19.89M,1.36%
4/11/88,"2,095.99","2,090.19","2,099.14","2,083.06",16.80M,0.28%
4/12/88,"2,110.08","2,095.82","2,115.22","2,091.68",20.05M,0.67%
4/13/88,"2,107.10","2,110.58","2,113.06","2,088.86",20.01M,-0.14%
4/14/88,"2,005.64","2,106.76","2,106.93","2,003.48",30.09M,-4.82%
4/15/88,"2,013.93","2,006.63","2,021.72","1,975.96",33.86M,0.41%
4/18/88,"2,008.12","2,013.93","2,013.93","1,993.20",15.94M,-0.29%
